Store,Weekday Simulated Demand,Saturday Simulated Demand
Woolworths Hobsonville,6.031765183656291,6.492872044367297
Woolworths Hobsonville,5.992146940393601,3.933204834273038
Woolworths Hobsonville,6.208791292304225,4.958202076843179
Woolworths Hobsonville,5.139353261785695,4.5326020612137095
Woolworths Hobsonville,7.451228624004247,5.998727476238424
Woolworths Hobsonville,5.443801220398317,6.407750103131394
Woolworths Hobsonville,9.832858403201147,4.179099316145504
Woolworths Hobsonville,10.536820409290069,6.1529370024469
Woolworths Hobsonville,8.33972258731131,4.370962680302709
Woolworths Hobsonville,6.313510461774714,4.675060160854113
Woolworths Howick,11.74884394434078,6.681356168467598
Woolworths Howick,5.883925364564981,5.47379282592647
Woolworths Howick,11.78974674988072,2.8939754184051596
Woolworths Howick,9.832056903277275,7.595966639797835
Woolworths Howick,10.203913326430293,5.55728510589006
Woolworths Howick,10.350533791475527,5.6587922917864955
Woolworths Howick,10.062014586538766,3.8179502379543813
Woolworths Howick,9.966298267868208,5.598590115254223
Woolworths Howick,10.033385650264314,8.022513386242224
Woolworths Howick,9.00968493294338,7.793159255307915
Woolworths Howick,6.965051624273123,6.285191408383214
Woolworths Howick,8.888954108195797,6.823396292818194
Woolworths Howick,11.669159352056024,3.94039582673534
Woolworths Howick,5.90948949109271,5.511875280768235
Woolworths Howick,9.766550369956985,3.606171113102033
Woolworths Howick,8.917384488984556,3.1554259881198794
Woolworths Howick,8.024455307081059,6.499925259398121
Woolworths Howick,9.473724475142076,7.833930914780915
Woolworths Howick,6.440042636116413,3.4276261223421223
Woolworths Howick,11.947632648070947,3.4469516026375207
Woolworths Howick,10.435262860320409,5.376232650894429
Woolworths Howick,6.854246480182291,6.10951322885635
Woolworths Howick,9.056461975075335,3.683095297008999
Woolworths Howick,8.050412794087478,6.788059295502215
Woolworths Howick,12.068599809582526,6.023223145624196
Woolworths Howick,13.019262229485701,4.475630453194175
Woolworths Howick,6.918528036186014,6.899705657062364
Woolworths Howick,10.066465755516408,2.5097455481443705
Woolworths Howick,12.17247449864128,5.920570542027316
Woolworths Howick,8.648039142546425,3.9439396808526905
Woolworths Howick,6.943514552924164,5.326903565702857
Woolworths Howick,10.457498891391175,5.360270451678017
Woolworths Howick,11.1217258431499,3.9310214942584594
Woolworths Howick,12.211382906953425,7.078499833281851
Woolworths Howick,7.654257113834161,5.914804980099501
Woolworths Howick,11.656447723935731,7.578735664653547
Woolworths Howick,8.968022379459104,6.958427761175119
Woolworths Howick,10.540240574404276,7.4833912906541125
Woolworths Howick,10.297497274777832,4.722782914093018
Woolworths Howick,9.940614053363722,4.525521541879826
Woolworths Howick,12.980240379734557,7.766736943949594
Woolworths Howick,9.277493736034154,8.562031275631046
Woolworths Howick,10.495331232179574,4.542844612373667
Woolworths Howick,10.022608675307595,7.445329823557984
Woolworths Howick,7.6431314757948,6.212720920107488
Woolworths Howick,6.62807662017942,8.223902891965704
Woolworths Howick,7.3789361774216475,6.021304018387611
Woolworths Howick,10.979442202866728,4.624834165992485
Woolworths Howick,10.403673102884348,3.6679683034230943
Woolworths Howick,9.666647110764627,5.772153356317723
Woolworths Howick,11.262702379030642,5.008743260160501
Woolworths Howick,8.444293220643107,6.614812363459139
Woolworths Howick,11.713074658193523,5.048921761104255
Woolworths Howick,6.265239861924989,5.779536609423902
Woolworths Howick,7.989215784495663,6.910827599284371
Woolworths Howick,6.655621611580987,6.2114881149968095
Woolworths Howick,9.241344861673008,6.54547446706311
Woolworths Howick,5.000164635735602,6.648813876719888
Woolworths Howick,10.609569463901892,7.847531117330815
Woolworths Howick,8.485706444539408,4.915885886952253
Woolworths Howick,6.038936950954172,5.6237266496062945
Woolworths Howick,10.380984525777711,4.173907977356627
Woolworths Howick,5.917911020094662,3.040054687169292
Woolworths Howick,11.439921625758547,6.200674751272209
Woolworths Howick,9.099374733479763,5.90022837091382
Woolworths Howick,7.289904450491148,7.512652735562434
Woolworths Howick,5.462344252356026,5.700914790073857
Woolworths Howick,8.299460290554778,3.457387802721355
Woolworths Howick,9.761702605483986,3.489763241653024
Woolworths Howick,8.440765351192214,5.293606788541033
Woolworths Howick,9.259031914236006,3.7457014809910527
Woolworths Howick,12.102889616925074,6.677860952245003
Woolworths Howick,4.8293346700873405,6.320676511403834
Woolworths Howick,10.80331438264485,5.3380534796919346
Woolworths Howick,10.147182914226516,5.9376815373842025
Woolworths Howick,7.448787572914583,3.9889795129857566
Woolworths Howick,4.84394882733005,6.8695369381128275
Woolworths Howick,9.073759540447899,4.668041473731517
Woolworths Howick,10.2967402385728,4.242100843280005
Woolworths Howick,9.561818445700284,6.842845369900444
Woolworths Howick,9.012495676652547,7.566316104023452
Woolworths Howick,8.084889778693602,4.956061804191395
Woolworths Howick,11.83515394495527,6.692900957700798
Woolworths Howick,6.630710376372886,6.882749927831824
Woolworths Howick,12.045707102581805,5.9708881705865755
Woolworths Howick,12.021738432011874,6.839020097687001
Woolworths Howick,9.587837919362205,4.929110374022269
Woolworths Howick,8.879716750297753,8.389455409780897
Woolworths Howick,9.93017216469633,5.076680613537587
Woolworths Howick,7.434109801549327,4.675689292707508
Woolworths Howick,9.40903563753754,7.044310421360782
Woolworths Howick,8.074798415555815,6.512876472370886
Woolworths Howick,9.386434587969356,6.822641882087437
Woolworths Howick,12.076662208993909,5.16471707886107
Woolworths Howick,10.105647059118638,8.215487005888722
Woolworths Howick,11.425673097086383,3.103517708151234
Woolworths Howick,11.358811036038198,5.179143851903486
Woolworths Howick,5.686792608741863,4.926597719042049
Woolworths Howick,5.316969719266517,3.105284262298928
Woolworths Howick,7.1552010858212345,8.70179095721741
Woolworths Lincoln Road,10.326162615635797,7.337146256911439
Woolworths Lincoln Road,9.220560226824366,5.459762264617817
Woolworths Lincoln Road,8.906403488098409,3.306791099617084
Woolworths Lincoln Road,7.646401598956332,4.10711785468933
Woolworths Lincoln Road,10.48504569547389,5.026066456056012
Woolworths Lincoln Road,5.87828537588503,4.103321616228316
Woolworths Lincoln Road,11.013637842207578,4.169912889817424
Woolworths Lincoln Road,2.881533050746384,4.957070548790225
Woolworths Lincoln Road,5.078556365238013,4.340836710740225
Woolworths Lincoln Road,11.458127872294595,5.498766636359529
Woolworths Lincoln Road,7.16352364826671,4.9484408856524125
Woolworths Lincoln Road,11.548159769960643,5.401833393530142
Woolworths Lincoln Road,8.896929079183776,3.1456487732966205
Woolworths Lincoln Road,8.005382231198796,6.924930532179255
Woolworths Lincoln Road,8.491979159751576,6.841373380045591
Woolworths Lincoln Road,7.413064027674915,4.825667777556981
Woolworths Lincoln Road,9.110778409311655,5.973957794734879
Woolworths Lincoln Road,8.934084638614047,4.848662692868408
Woolworths Lincoln Road,8.039304033108793,3.673875777741853
Woolworths Lincoln Road,13.150637926912582,5.030657860271931
Woolworths Lincoln Road,3.8025404939487997,3.1380430297857895
Woolworths Lincoln Road,7.559557525273818,1.28362867008306
Woolworths Lincoln Road,5.153402968933036,2.9907591764400236
Woolworths Lincoln Road,6.923741607526418,5.938038329887621
Woolworths Lincoln Road,6.828597919156773,5.5583252536589285
Woolworths Lincoln Road,6.6871678980991325,3.8250953107318013
Woolworths Lincoln Road,10.906188526696404,4.737115321413651
Woolworths Lincoln Road,9.738281253118203,3.973533434230317
Woolworths Lincoln Road,9.84408020797806,5.750189970449074
Woolworths Lincoln Road,7.932299249161222,4.152492024789144
Woolworths Lincoln Road,4.954945862901754,6.9868895799350055
Woolworths Lincoln Road,10.163464462279666,6.76516978065065
Woolworths Lincoln Road,7.422738240932452,4.129623087098227
Woolworths Lincoln Road,9.875618201357009,3.812197671293443
Woolworths Lincoln Road,9.280087634506696,3.875180232522272
Woolworths Lincoln Road,4.83961210187658,4.178362041806528
Woolworths Lincoln Road,5.798780926988127,4.806020944798103
Woolworths Lincoln Road,11.361836428632994,4.548041184958594
Woolworths Lincoln Road,4.428437012735149,6.544431109416422
Woolworths Lincoln Road,9.210262188320195,9.765309401645894
Woolworths Lincoln Road,9.122977824912745,6.894801193009395
Woolworths Lincoln Road,9.916659760108924,5.114712838567291
Woolworths Lincoln Road,5.5198630016858194,4.282658750705929
Woolworths Lincoln Road,8.458035312164846,5.511918537006441
Woolworths Lincoln Road,6.866523065537062,4.8015030607836495
Woolworths Lincoln Road,3.572902939199218,2.8952645238078945
Woolworths Lincoln Road,5.508870376955086,7.076726664216796
Woolworths Lincoln Road,7.776590844721947,3.4176327369143165
Woolworths Lincoln Road,8.854927496863928,3.2462662322404503
Woolworths Lincoln Road,5.637756689842432,3.816868161607295
Woolworths Lincoln Road,6.813600657156597,4.7321274212123
Woolworths Lincoln Road,10.063543815256017,3.0786483078915676
Woolworths Lincoln Road,12.617619908358552,4.617363791746561
Woolworths Lincoln Road,6.701662304599576,5.002135078098584
Woolworths Lincoln Road,6.941319163219524,7.932945717041198
Woolworths Lincoln Road,8.661529535422646,5.310563192482065
Woolworths Lincoln Road,9.112613280555308,4.981109463475622
Woolworths Lincoln Road,7.270989301940878,6.810667609926433
Woolworths Lincoln Road,5.368218901819697,5.619450383308826
Woolworths Lincoln Road,10.976145511647669,8.23440041235233
Woolworths Lincoln Road,7.230114733298585,4.394610052299076
Woolworths Lincoln Road,8.978517967151232,5.211718036380803
Woolworths Lincoln Road,8.564260278500749,6.496621950612113
Woolworths Lincoln Road,7.111332145342077,2.585179301597615
Woolworths Lincoln Road,10.75737840030852,3.583314589727303
Woolworths Lincoln Road,7.037662412553426,1.3233086426000877
Woolworths Lincoln Road,5.5123148909788275,5.504527590532019
Woolworths Lincoln Road,14.40206299445321,7.489035505772975
Woolworths Lincoln Road,9.291358571031216,4.649939922269533
Woolworths Lincoln Road,9.527002657189868,6.56943536075978
Woolworths Lincoln Road,10.92561729200196,7.991203914272233
Woolworths Lincoln Road,6.363058772201069,5.117035050529806
Woolworths Lincoln Road,7.982172186548976,4.968634692746147
Woolworths Lincoln Road,8.291992976070665,3.356181213362433
Woolworths Lincoln Road,11.72394926971529,5.058677671441927
Woolworths Lincoln Road,8.790116548279308,4.213810261755215
Woolworths Lincoln Road,9.689597731710018,5.575581077794072
Woolworths Lincoln Road,8.811570973669347,7.293152519990466
Woolworths Lincoln Road,6.289974581349465,6.254186188322651
Woolworths Lincoln Road,8.30090850189812,6.889390399292194
Woolworths Lincoln Road,8.302392627684428,5.257027712869623
Woolworths Lincoln Road,8.27269352059174,4.73298977624111
Woolworths Lincoln Road,2.8913352582038527,6.303187135992387
Woolworths Lincoln Road,9.745088366634306,4.145272412210382
Woolworths Lincoln Road,7.962336659579217,6.016853195046233
Woolworths Lincoln Road,7.158277908583443,5.994551889495185
Woolworths Lincoln Road,11.96567081812233,7.614350945183215
Woolworths Lincoln Road,10.12563710176409,4.5143519097697995
Woolworths Lincoln Road,7.81039516938084,5.013463024148463
Woolworths Lincoln Road,7.428916037633186,4.574747992493741
Woolworths Lincoln Road,9.343984500005897,6.23483493010508
Woolworths Lincoln Road,8.631194640729959,4.44737407205719
Woolworths Lincoln Road,12.431315130751692,4.514790428742194
Woolworths Lincoln Road,3.661427202781801,6.059895669281817
Woolworths Lincoln Road,10.255817729863299,5.236595933497909
Woolworths Lincoln Road,7.405291265008077,5.5087356971477766
Woolworths Lincoln Road,9.619541624025011,5.966187563368499
Woolworths Lincoln Road,8.607299868832177,4.454202014188502
Woolworths Lincoln Road,8.534774053533523,2.3964197806036
Woolworths Lincoln Road,11.24461209869895,4.022663354415989
Woolworths Lynnmall,8.27626011713278,5.607871595251866
Woolworths Lynnmall,7.961771435319165,3.08392074535457
Woolworths Lynnmall,6.656184359789522,5.501166202105516
Woolworths Lynnmall,10.907858409287824,5.29920664836844
Woolworths Lynnmall,9.743827675421404,5.249388050434849
Woolworths Lynnmall,10.397025282838918,6.347505819354849
Woolworths Lynnmall,5.8814850754412955,6.230000042694586
Woolworths Lynnmall,6.551121715251313,2.9499117399570025
Woolworths Lynnmall,9.392370192829162,3.714344256325814
Woolworths Lynnmall,4.098476795046777,5.470318744031538
Woolworths Lynnmall,7.016160647373194,7.060978441553241
Woolworths Lynnmall,6.007418367063732,1.850886556342159
Woolworths Lynnmall,8.399241106902187,7.422262158092694
Woolworths Lynnmall,10.200551720225775,8.925141202162276
Woolworths Lynnmall,7.034952571976105,5.05136422284477
Woolworths Lynnmall,9.24140347278464,9.980695912742085
Woolworths Lynnmall,8.723593411128222,4.4544786908526435
Woolworths Lynnmall,6.945911376699867,3.8169628421165385
Woolworths Lynnmall,6.825153516965836,3.1941594933237525
Woolworths Lynnmall,6.442553453379507,0.8513628685806665
Woolworths Lynnmall,7.123425741497956,0.3076239477621945
Woolworths Lynnmall,8.579433109606482,3.217541982812297
Woolworths Lynnmall,8.794943717850929,3.2371471691282663
Woolworths Lynnmall,8.270984270083584,3.988669137509329
Woolworths Lynnmall,8.745462936545675,5.285237373462387
Woolworths Lynnmall,8.987432437848891,5.475778693742291
Woolworths Lynnmall,10.243122755953474,2.725999180975932
Woolworths Lynnmall,10.375845754920546,4.253821119836803
Woolworths Lynnmall,7.208550070391143,3.3119188842448692
Woolworths Lynnmall,8.70036344932672,1.6509031638877905
Woolworths Lynnmall,8.425655066549716,4.276301610361621
Woolworths Lynnmall,11.564229998833081,5.393849176910978
Woolworths Lynnmall,10.55978621034549,2.885061731272697
Woolworths Lynnmall,6.300835107442236,5.814505249865385
Woolworths Lynnmall,2.8631156538631757,4.172268985876425
Woolworths Lynnmall,8.722916703618347,3.506634681652886
Woolworths Lynnmall,7.011848396438149,4.974528948071231
Woolworths Lynnmall,7.889167455832059,4.2517956449190075
Woolworths Lynnmall,8.833091792797578,7.322125083840435
Woolworths Lynnmall,10.28712335349693,5.009527288403054
Woolworths Lynnmall,5.551074598727757,6.225156827829982
Woolworths Lynnmall,8.55292364884357,3.4674218030453954
Woolworths Lynnmall,8.37933764452122,5.393367709920483
Woolworths Lynnmall,10.637666941634222,0.021112138895720278
Woolworths Lynnmall,6.826750289359723,5.892612896576111
Woolworths Lynnmall,10.635603244452968,3.3000992230922908
Woolworths Lynnmall,6.199963995451498,7.6253398153282745
Woolworths Lynnmall,4.922729737922304,7.395859825218559
Woolworths Lynnmall,8.21189891847655,6.143902760967613
Woolworths Lynnmall,8.90292062063532,6.377176354544867
Woolworths Lynnmall,14.815813116582099,3.7572948196425275
Woolworths Lynnmall,9.369110207974241,6.468097140025965
Woolworths Lynnmall,9.86191352621938,4.947981755901623
Woolworths Lynnmall,7.855434443585679,6.491455008698188
Woolworths Lynnmall,7.886201380507659,5.653073840194865
Woolworths Lynnmall,6.422709432114198,6.372202122829369
Woolworths Lynnmall,8.637738779326902,5.5586814076646975
Woolworths Lynnmall,8.466554310810068,4.532974692226651
Woolworths Lynnmall,8.08760026393837,5.778877662717555
Woolworths Lynnmall,9.429890019307633,4.218364443007355
Woolworths Lynnmall,11.007704007187773,8.885204876995761
Woolworths Lynnmall,10.242657577737893,4.824467110480921
Woolworths Lynnmall,9.545896166595732,3.9794205094718866
Woolworths Lynnmall,10.105792127365941,2.549771794641911
Woolworths Lynnmall,7.4411382391249346,3.3526710382600893
Woolworths Lynnmall,4.508200795853049,5.868508658186359
Woolworths Lynnmall,5.2394142373522214,4.332860045512324
Woolworths Lynnmall,9.540238953595297,4.487720828470034
Woolworths Lynnmall,8.695826161596422,4.207619797933288
Woolworths Lynnmall,10.43422209411133,3.0357737123716193
Woolworths Lynnmall,8.293261407139722,6.144739890769502
Woolworths Lynnmall,7.877191404641617,8.861456318586168
Woolworths Lynnmall,11.067616685393308,5.160091074421741
Woolworths Lynnmall,7.7684903521261806,5.2285965088775725
Woolworths Lynnmall,7.598389152694651,3.000246778819074
Woolworths Lynnmall,8.114933859059805,5.18838348870007
Woolworths Lynnmall,9.477548459986409,4.9695196786604035
Woolworths Lynnmall,8.709084900967609,8.267089840811451
Woolworths Lynnmall,7.714753388103093,5.147538203681278
Woolworths Lynnmall,6.1384793073520285,3.905031039330014
Woolworths Lynnmall,7.406619941387836,6.745532912745727
Woolworths Lynnmall,8.227952708461752,4.398369765116442
Woolworths Lynnmall,7.763900024360079,5.868476492026394
Woolworths Lynnmall,7.051407132596909,4.758122373771907
Woolworths Lynnmall,8.891530604634333,2.6329225088862533
Woolworths Lynnmall,8.626413655457576,3.642870120291319
Woolworths Lynnmall,7.37501363729329,0.8200654342683706
Woolworths Lynnmall,7.397712199342172,5.900841857199971
Woolworths Lynnmall,12.349529304219509,5.842842082967632
Woolworths Lynnmall,10.740798149604245,2.4023856126427803
Woolworths Lynnmall,7.147334500724419,4.222106577269096
Woolworths Lynnmall,8.93641352251215,3.8296747121085515
Woolworths Lynnmall,8.842472535461917,4.5232679687437445
Woolworths Lynnmall,10.582136130330909,6.244345944984531
Woolworths Lynnmall,10.69518716005917,7.844520714947686
Woolworths Lynnmall,10.718211187783627,5.619315033522663
Woolworths Lynnmall,8.445478294846488,1.4737964077997008
Woolworths Lynnmall,4.4495240034308,1.1338903502988664
Woolworths Lynnmall,9.583611886471406,7.268641241134844
Woolworths Lynnmall,9.872593813047061,7.375948392650591
Woolworths Mairangi Bay,7.2447309548254974,4.471859778075694
Woolworths Mairangi Bay,6.65352358125389,6.413721195793048
Woolworths Mairangi Bay,5.032454202335314,3.5737508839215395
Woolworths Mairangi Bay,6.130804081405375,5.8273684668064085
Woolworths Mairangi Bay,8.29771966868838,5.602744111437709
Woolworths Mairangi Bay,12.45134083959482,7.136786542959734
Woolworths Mairangi Bay,7.934151480193068,3.4287196628088132
Woolworths Mairangi Bay,6.149646684464741,5.210926319041448
Woolworths Mairangi Bay,8.665846667621096,6.554678585747528
Woolworths Mairangi Bay,7.765069886650743,5.474654472537603
Woolworths Mairangi Bay,2.5450085003983043,4.359179966159146
Woolworths Mairangi Bay,3.325212897473522,4.0003606694531495
Woolworths Mairangi Bay,6.029323638480979,3.460558144569882
Woolworths Mairangi Bay,7.535269394830747,4.828331466776699
Woolworths Mairangi Bay,8.242568335705927,4.8070876542151195
Woolworths Mairangi Bay,7.984554073581579,5.303296454281535
Woolworths Mairangi Bay,5.118777425639841,4.396603363178282
Woolworths Mairangi Bay,10.681127599094822,4.51729134351617
Woolworths Mairangi Bay,7.02454410458216,6.671140072834292
Woolworths Mairangi Bay,7.517780906676281,5.502480162664578
Woolworths Mairangi Bay,2.442955878708644,3.868475487048326
Woolworths Mairangi Bay,7.910523465340419,6.201266414797478
Woolworths Mairangi Bay,10.114149681474963,6.888663544814623
Woolworths Mairangi Bay,8.921023197696456,5.210652547283199
Woolworths Mairangi Bay,7.200984296325691,5.070373956903026
Woolworths Mairangi Bay,10.31920442684201,3.75946260908964
Woolworths Mairangi Bay,5.174963399691647,5.527629517458307
Woolworths Mairangi Bay,4.417394378161999,5.192632677200869
Woolworths Mairangi Bay,9.16901818589167,4.376994545256583
Woolworths Mairangi Bay,5.493071943977688,4.511397817324248
Woolworths Mairangi Bay,8.327962440460944,5.391365689537576
Woolworths Mairangi Bay,8.91353179769071,4.958927173358516
Woolworths Mairangi Bay,3.6816234182307515,5.086725602411577
Woolworths Mairangi Bay,11.338831311104366,3.815624115956381
Woolworths Mairangi Bay,10.015987278785788,4.174628190974478
Woolworths Mairangi Bay,9.843700943040773,3.9778207607319507
Woolworths Mairangi Bay,9.8529726119875,6.245853250874326
Woolworths Mairangi Bay,1.4117924972448703,4.705257591715126
Woolworths Mairangi Bay,9.379754416896267,4.586786739939881
Woolworths Mairangi Bay,5.519702523665979,3.7939619374768476
Woolworths Mairangi Bay,8.671089270952777,5.8189434637333015
Woolworths Mairangi Bay,7.236999713215351,3.712191201239962
Woolworths Mairangi Bay,8.227191495027864,5.478639604443321
Woolworths Mairangi Bay,5.981287333465851,4.802234100326523
Woolworths Mairangi Bay,5.413461232600389,5.710880819984824
Woolworths Mairangi Bay,8.129392680508545,5.367613638356504
Woolworths Mairangi Bay,4.467785095089182,4.4016782682619695
Woolworths Mairangi Bay,9.228665937509819,5.340691261231414
Woolworths Mairangi Bay,13.483938999705721,5.514374016679241
Woolworths Mairangi Bay,7.378253184330183,4.778291512953618
Woolworths Mairangi Bay,5.052507993537913,4.146844005485033
Woolworths Mairangi Bay,8.720401246020407,5.869244661105546
Woolworths Mairangi Bay,8.815648221826232,5.092197431980048
Woolworths Mairangi Bay,8.98005543016938,5.56947153066241
Woolworths Mairangi Bay,6.275505886669204,3.0699978389141265
Woolworths Mairangi Bay,8.911629492880122,4.976568063180535
Woolworths Mairangi Bay,3.9279241225996473,3.921686245889477
Woolworths Mairangi Bay,7.271821906986561,4.5906759694935895
Woolworths Mairangi Bay,10.863787841473897,6.0733701601392465
Woolworths Mairangi Bay,7.3456557365515955,4.462318644978673
Woolworths Mairangi Bay,7.464403561612377,4.203540225343542
Woolworths Mairangi Bay,3.8468279159053727,4.2891985785821225
Woolworths Mairangi Bay,4.624152797123466,4.670433563334212
Woolworths Mairangi Bay,10.304601926941315,5.5511162774444465
Woolworths Mairangi Bay,9.975091184373035,6.025531265766034
Woolworths Mairangi Bay,8.231565967387514,5.581837966826466
Woolworths Mairangi Bay,6.266640592614982,5.659039181414568
Woolworths Mairangi Bay,8.989114625392146,5.210332662706209
Woolworths Mairangi Bay,11.558706305218484,5.0305190851250146
Woolworths Mairangi Bay,4.956102959939615,5.755238943443914
Woolworths Mairangi Bay,6.964935488133131,4.802229492484114
Woolworths Mairangi Bay,4.55383720407731,3.689001222297211
Woolworths Mairangi Bay,7.423188026645626,3.79301288488921
Woolworths Mairangi Bay,10.519508331729527,5.538522482101326
Woolworths Mairangi Bay,8.964838340064286,5.673292161529046
Woolworths Mairangi Bay,7.325019076862822,5.566667501340681
Woolworths Mairangi Bay,5.21818276794495,4.701636748428841
Woolworths Mairangi Bay,4.663135424975806,5.231446791694835
Woolworths Mairangi Bay,9.70059318180676,4.904486521085249
Woolworths Mairangi Bay,6.059571352410865,5.217789956156581
Woolworths Mairangi Bay,10.815238114268524,5.2694535817776105
Woolworths Mairangi Bay,6.705456488262357,6.481077713829344
Woolworths Mairangi Bay,6.799824824501416,4.910200776816822
Woolworths Mairangi Bay,5.836003422223632,5.508253817632651
Woolworths Mairangi Bay,3.6244780612920833,4.6003686111195
Woolworths Mairangi Bay,6.478405657067589,4.1725856898104245
Woolworths Mairangi Bay,9.69009594064267,5.495886348585633
Woolworths Mairangi Bay,7.247793979979354,3.8804437978212896
Woolworths Mairangi Bay,3.6413654425492403,4.358485291837999
Woolworths Mairangi Bay,5.311944029077925,4.850402944607158
Woolworths Mairangi Bay,6.028901238379653,5.484613370446679
Woolworths Mairangi Bay,10.122955500954479,4.78040400616766
Woolworths Mairangi Bay,7.4716962621641585,4.911733437748414
Woolworths Mairangi Bay,10.812829903620417,4.416699617784314
Woolworths Mairangi Bay,9.856441847829327,4.471703638026396
Woolworths Mairangi Bay,5.519176843710939,5.254924802683256
Woolworths Mairangi Bay,10.135538952799,4.360104556023199
Woolworths Mairangi Bay,10.72690571980573,4.301013703739138
Woolworths Mairangi Bay,6.714434669251186,4.3560470376830605
Woolworths Mairangi Bay,6.138457582822259,4.152037583191253
Woolworths Mangere East,9.954407362225819,6.226047419573675
Woolworths Mangere East,7.421724855034232,8.302143260128542
Woolworths Mangere East,7.998841681131199,0.45956913260390975
Woolworths Mangere East,5.306103836260139,1.0000742242293579
Woolworths Mangere East,5.387617029485401,3.029505866662495
Woolworths Mangere East,9.004936322531604,7.6821552881852515
Woolworths Mangere East,8.762153753220069,9.195136708679788
Woolworths Mangere East,8.786217819409702,2.2706440223263513
Woolworths Mangere East,6.70106678434777,6.4338690717928335
Woolworths Mangere East,7.333386961672508,3.479869651916676
Woolworths Mangere East,6.763707714877894,4.337805223826509
Woolworths Mangere East,8.565487537784838,4.400144103186399
Woolworths Mangere East,4.478785023021581,6.99940676177185
Woolworths Mangere East,5.488509874307741,2.4344396639571477
Woolworths Mangere East,7.697089702858767,6.35966952440179
Woolworths Mangere East,6.02138626134016,7.7357981099780115
Woolworths Mangere East,5.126195902722165,1.669687913129116
Woolworths Mangere East,10.197078488435691,2.8329220237681945
Woolworths Mangere East,7.6384647558826595,4.321531690068052
Woolworths Mangere East,8.889135536692333,5.991118211179213
Woolworths Mangere East,8.321175601894282,4.908644424629721
Woolworths Mangere East,8.339649651974563,0.5422355865136685
Woolworths Mangere East,5.96871681279597,-1.218101204535576
Woolworths Mangere East,8.95541098262315,8.626256503225756
Woolworths Mangere East,6.598318251055228,2.8170231467807043
Woolworths Mangere East,5.827019533798372,6.465250736873337
Woolworths Mangere East,6.609790677988098,6.20151662439469
Woolworths Mangere East,3.489331708650589,5.534424616275203
Woolworths Mangere East,4.632920940690205,2.887042649948211
Woolworths Mangere East,5.088905177964074,4.7299295736467855
Woolworths Mangere East,7.738070339179384,2.2935257922905414
Woolworths Mangere East,6.347696823225707,2.3652728003223027
Woolworths Mangere East,10.612846800753161,2.8790800321601004
Woolworths Mangere East,5.0338517741393325,5.367757731346971
Woolworths Mangere East,8.96640716513413,5.096226325729353
Woolworths Mangere East,4.720478999343909,4.686593638634395
Woolworths Mangere East,6.358229179550726,3.3471152435637856
Woolworths Mangere East,7.018973443624518,2.524834305408811
Woolworths Mangere East,6.817041492213745,7.230062050339924
Woolworths Mangere East,8.994819736034387,3.9870738637545666
Woolworths Mangere East,8.69248827420803,2.3922080681621383
Woolworths Mangere East,8.199213028816017,4.039695860117517
Woolworths Mangere East,5.969873504038636,1.3354814823039765
Woolworths Mangere East,10.397956559471766,1.3479560086897662
Woolworths Mangere East,5.241865573857769,2.1720070900255966
Woolworths Mangere East,5.4757058064275785,3.9278490661803636
Woolworths Mangere East,6.482292258056002,4.026366627196082
Woolworths Mangere East,9.331875206870606,1.76317783473019
Woolworths Mangere East,4.314485875993478,6.937904525998369
Woolworths Mangere East,8.315237450365348,-2.335930738589701
Woolworths Mangere East,6.1677573688922305,5.011756912215455
Woolworths Mangere East,6.750555877773293,6.807363167037751
Woolworths Mangere East,8.666366978635017,3.669157672581547
Woolworths Mangere East,9.642772651802145,3.1222358262679952
Woolworths Mangere East,8.39365616923904,-0.5489229977570336
Woolworths Mangere East,5.417713510811465,5.115700596190748
Woolworths Mangere East,6.300729054282675,4.35868018603237
Woolworths Mangere East,7.064386101643623,4.18943411983056
Woolworths Mangere East,5.989473916525466,-0.08952794252309193
Woolworths Mangere East,7.7288836408810875,3.009863046393246
Woolworths Mangere East,6.94705112776251,5.216675603919747
Woolworths Mangere East,8.004272126881142,0.3031727021771955
Woolworths Mangere East,6.164549064576774,6.4354949423499
Woolworths Mangere East,8.459266718531948,2.5360663403389117
Woolworths Mangere East,6.679017788441599,4.55649428773248
Woolworths Mangere East,7.490634464727417,3.9529293292331853
Woolworths Mangere East,9.36199138321961,3.3199915405591183
Woolworths Mangere East,6.011715783420006,3.360660170648135
Woolworths Mangere East,8.453740110373142,2.9223322247060626
Woolworths Mangere East,8.312763102503274,4.530122242959838
Woolworths Mangere East,7.441248251698178,3.471402673189161
Woolworths Mangere East,6.844180159936021,0.6188527061545228
Woolworths Mangere East,4.9282473942110965,6.724742190347401
Woolworths Mangere East,7.515008980978026,1.9271255370500215
Woolworths Mangere East,8.20455282839567,6.709234126621439
Woolworths Mangere East,8.849434525789492,5.3147104833395336
Woolworths Mangere East,7.874045121974333,2.9360448009410214
Woolworths Mangere East,5.226551112835919,1.2881569325637594
Woolworths Mangere East,9.390048673036741,8.437758679028022
Woolworths Mangere East,9.167475275850338,5.846131369625901
Woolworths Mangere East,8.680237590204927,4.784133012275684
Woolworths Mangere East,11.658967394130434,5.181779451576295
Woolworths Mangere East,6.1612621247071315,1.143797817171753
Woolworths Mangere East,7.913987265108729,8.354916711170333
Woolworths Mangere East,9.292520864792323,1.536735879502452
Woolworths Mangere East,8.523389342456907,3.110375891323904
